Year,Type,Country,Age,Fatal (Y/N),Activity,Specie,Month,Sex
1992,Unprovoked,USA,28,False,Water Activity,tiger,10,M
1992,Unprovoked,AUSTRALIA,28,True,Water Activity,white,10,M
1992,Unprovoked,USA,20,False,Water Activity,white,9,M
1992,Unprovoked,USA,18,False,Other,unknown,9,F
1992,Unprovoked,BAHAMAS,34,False,Unknown,blacktip,8,F
1992,Unprovoked,AUSTRALIA,17,False,Water Activity,white,8,M
1992,Unprovoked,USA,22,False,Water Activity,white,8,M
1992,Provoked,USA,26,False,Water Activity,nurse,8,M
1992,Unprovoked,USA,42,False,Other,unknown,7,F
1992,Unprovoked,REUNION,16,True,Water Activity,bull,6,M
1992,Unprovoked,VANUATU,21,False,Water Activity,unknown,6,F
1992,Invalid,USA,45,True,Unknown,unknown,5,M
1992,Unprovoked,SOUTH AFRICA,35,False,Water Activity,unknown,4,M
1992,Unprovoked,USA,36,False,Unknown,tiger,3,F
1992,Unprovoked,AUSTRALIA,17,False,Water Activity,unknown,3,M
1992,Unprovoked,JAPAN,41,True,Unknown,white,3,M
1992,Unprovoked,USA,21,False,Unknown,white,3,M
1992,Invalid,AUSTRALIA,19,False,Water Activity,unknown,2,M
1992,Unprovoked,AUSTRALIA,19,False,Unknown,unknown,1,M
1992,Unprovoked,SOUTH AFRICA,19,False,Unknown,unknown,1,M
1992,Unprovoked,SOUTH AFRICA,36,False,Fishing,blacktip,1,M
1992,Unprovoked,FIJI,33,True,Unknown,unknown,6,M
1991,Unprovoked,USA,25,False,Unknown,white,12,M
1991,Unprovoked,USA,41,True,Water Activity,tiger,11,F
1991,Unprovoked,AUSTRALIA,14,False,Unknown,unknown,11,M
1991,Unprovoked,USA,21,False,Water Activity,unknown,10,M
1991,Unprovoked,USA,32,False,Water Activity,white,10,M
1991,Invalid,BAHAMAS,32,True,Fishing,tiger,9,M
1991,Unprovoked,AUSTRALIA,19,True,Unknown,white,9,M
1991,Provoked,AUSTRALIA,36,False,Unknown,unknown,8,M
1991,Unprovoked,USA,23,False,Water Activity,unknown,8,M
1991,Unprovoked,USA,10,False,Unknown,unknown,8,F
1991,Boat,ITALY,40,False,Unknown,white,7,F
1991,Unprovoked,USA,39,False,Water Activity,unknown,7,M
1991,Unprovoked,USA,42,False,Unknown,blacktip,7,M
1991,Unprovoked,USA,22,False,Water Activity,unknown,7,M
1991,Unprovoked,REUNION,30,False,Water Activity,tiger,7,M
1991,Unprovoked,USA,32,False,Water Activity,white,7,M
1991,Unprovoked,USA,13,False,Unknown,unknown,7,M
1991,Unprovoked,HONG KONG,22,True,Unknown,unknown,6,M
1991,Unprovoked,USA,18,False,Water Activity,unknown,6,M
1991,Unprovoked,USA,31,False,Unknown,bull,6,M
1991,Unprovoked,HONG KONG,65,True,Unknown,tiger,6,F
1991,Unprovoked,USA,23,False,Unknown,unknown,5,M
1991,Unprovoked,USA,22,False,Unknown,unknown,4,M
1991,Unprovoked,AUSTRALIA,18,False,Unknown,grey,3,M
1991,Unprovoked,USA,38,False,Water Activity,white,2,M
1991,Unprovoked,SOUTH AFRICA,20,False,Fishing,white,2,M
1991,Unprovoked,AUSTRALIA,35,False,Water Activity,unknown,1,M
1991,Unprovoked,AUSTRALIA,22,False,Unknown,unknown,1,M
1990,Unprovoked,AUSTRALIA,26,False,Unknown,unknown,11,M
1990,Unprovoked,USA,24,False,Water Activity,unknown,11,M
1990,Unprovoked,USA,50,False,Water Activity,unknown,10,M
1990,Unprovoked,USA,18,False,Water Activity,unknown,10,M
1990,Unprovoked,AUSTRALIA,26,False,Water Activity,unknown,10,M
1990,Unprovoked,USA,25,False,Water Activity,unknown,10,M
1990,Unprovoked,USA,43,False,Water Activity,tiger,10,M
1990,Unprovoked,USA,19,False,Water Activity,unknown,10,M
1990,Unprovoked,SOUTH AFRICA,26,False,Fishing,white,9,M
1990,Unprovoked,USA,49,False,Unknown,white,9,M
1990,Boat,USA,44,False,Boating,white,9,M
1990,Invalid,USA,30,True,Unknown,unknown,8,M
1990,Unprovoked,USA,22,False,Water Activity,white,8,M
1990,Unprovoked,USA,18,False,Unknown,unknown,8,M
1990,Unprovoked,USA,53,False,Unknown,unknown,7,F
1990,Unprovoked,USA,17,False,Water Activity,unknown,7,M
1990,Unprovoked,SOUTH AFRICA,21,True,Unknown,white,6,F
1990,Unprovoked,BAHAMAS,38,False,Fishing,unknown,6,M
1990,Unprovoked,SOUTH AFRICA,22,False,Unknown,white,5,M
1990,Unprovoked,SOUTH AFRICA,23,False,Unknown,white,4,M
1990,Unprovoked,AUSTRALIA,31,False,Water Activity,tiger,4,M
1990,Unprovoked,AUSTRALIA,37,True,Unknown,unknown,4,M
1990,Unprovoked,AUSTRALIA,29,False,Water Activity,unknown,4,M
1990,Unprovoked,FIJI,30,False,Water Activity,unknown,3,M
1990,Unprovoked,USA,33,False,Unknown,unknown,2,M
1989,Invalid,AUSTRALIA,27,True,Water Activity,unknown,12,M
1989,Unprovoked,AUSTRALIA,32,False,Water Activity,white,11,M
1989,Unprovoked,SOUTH AFRICA,29,True,Unknown,white,11,M
1989,Unprovoked,AUSTRALIA,10,False,Unknown,unknown,11,M
1989,Unprovoked,AUSTRALIA,31,False,Water Activity,unknown,10,F
1989,Unprovoked,AUSTRALIA,17,False,Water Activity,white,10,M
1989,Unprovoked,USA,12,False,Water Activity,unknown,10,M
1989,Invalid,USA,49,True,Water Activity,tiger,10,M
1989,Unprovoked,SOUTH AFRICA,29,False,Unknown,white,9,M
1989,Provoked,USA,51,False,Unknown,unknown,9,M
1989,Unprovoked,USA,38,False,Unknown,white,9,M
1989,Unprovoked,USA,31,False,Water Activity,unknown,9,M
1989,Provoked,USA,46,False,Unknown,blue,9,M
1989,Provoked,AUSTRALIA,30,False,Unknown,grey,8,M
1989,Unprovoked,USA,21,False,Water Activity,unknown,8,M
1989,Unprovoked,SOUTH AFRICA,21,False,Water Activity,white,8,M
1989,Unprovoked,AUSTRALIA,17,False,Water Activity,unknown,8,M
1989,Unprovoked,BAHAMAS,31,False,Fishing,unknown,8,F
1989,Provoked,AUSTRALIA,41,False,Unknown,white,8,M
1989,Unprovoked,SOUTH AFRICA,34,False,Water Activity,white,7,M
1989,Unprovoked,USA,16,False,Water Activity,unknown,7,M
1989,Unprovoked,USA,9,False,Unknown,unknown,7,F
1989,Unprovoked,USA,45,False,Fishing,tiger,6,M
1989,Unprovoked,SOUTH AFRICA,16,False,Water Activity,white,6,M
1989,Unprovoked,SOUTH AFRICA,28,False,Unknown,white,6,M
1989,Unprovoked,USA,19,False,Water Activity,unknown,4,M
1989,Unprovoked,AUSTRALIA,27,True,Water Activity,white,3,M
1989,Unprovoked,SOUTH AFRICA,26,False,Unknown,unknown,2,M
1989,Unprovoked,ITALY,47,True,Unknown,white,2,M
1989,Invalid,USA,24,True,Boating,white,1,M
1989,Unprovoked,USA,24,True,Boating,white,1,F
1989,Unprovoked,USA,10,False,Unknown,hammerhead,1,M
1989,Unprovoked,SOUTH AFRICA,19,False,Unknown,unknown,1,M
1989,Unprovoked,AUSTRALIA,17,False,Unknown,tiger,1,M
1988,Sea Disaster,AUSTRALIA,17,True,Unknown,unknown,11,M
1988,Sea Disaster,AUSTRALIA,62,True,Unknown,unknown,11,M
1988,Unprovoked,USA,21,False,Unknown,white,10,M
1988,Unprovoked,AUSTRALIA,38,False,Water Activity,unknown,10,M
1988,Unprovoked,USA,15,False,Water Activity,unknown,10,M
1988,Unprovoked,USA,30,False,Water Activity,unknown,10,M
1988,Unprovoked,USA,23,False,Water Activity,unknown,10,M
1988,Unprovoked,AUSTRALIA,15,False,Water Activity,unknown,10,M
1988,Unprovoked,USA,23,False,Unknown,unknown,10,F
1988,Unprovoked,USA,21,False,Water Activity,unknown,9,M
1988,Unprovoked,USA,38,True,Water Activity,bull,9,M
1988,Unprovoked,ITALY,16,False,Unknown,unknown,8,M
1988,Unprovoked,USA,27,False,Water Activity,white,8,M
1988,Unprovoked,BAHAMAS,28,False,Unknown,unknown,7,M
1988,Unprovoked,BAHAMAS,35,False,Water Activity,unknown,7,M
1988,Unprovoked,USA,15,False,Water Activity,unknown,7,F
1988,Unprovoked,USA,37,False,Unknown,unknown,7,M
1988,Unprovoked,SOUTH AFRICA,36,False,Fishing,white,6,M
1988,Unprovoked,USA,42,False,Unknown,tiger,6,M
1988,Unprovoked,USA,37,False,Unknown,unknown,6,M
1988,Unprovoked,USA,12,False,Water Activity,unknown,6,M
1988,Unprovoked,USA,25,False,Water Activity,unknown,6,M
1988,Unprovoked,SOUTH KOREA,38,True,Unknown,unknown,5,F
1988,Unprovoked,USA,31,False,Water Activity,unknown,5,M
1988,Unprovoked,USA,29,False,Unknown,unknown,5,M
1988,Unprovoked,USA,24,False,Water Activity,unknown,4,M
1988,Unprovoked,USA,14,False,Water Activity,unknown,4,M
1988,Unprovoked,USA,30,False,Unknown,unknown,3,F
1988,Unprovoked,SOUTH AFRICA,17,False,Water Activity,unknown,3,M
1988,Unprovoked,SOUTH AFRICA,20,False,Water Activity,grey,2,M
1988,Unprovoked,SOUTH AFRICA,15,False,Unknown,unknown,2,F
1988,Unprovoked,FIJI,22,False,Water Activity,tiger,2,M
1988,Invalid,SOUTH AFRICA,22,False,Water Activity,unknown,1,M
1988,Provoked,SOUTH AFRICA,33,False,Unknown,unknown,1,M
1988,Unprovoked,AUSTRALIA,12,False,Water Activity,unknown,6,M
1987,Unprovoked,USA,16,False,Water Activity,blacktip,12,M
1987,Unprovoked,USA,15,False,Water Activity,unknown,11,M
1987,Unprovoked,USA,20,False,Water Activity,unknown,10,M
1987,Invalid,SOUTH AFRICA,14,False,Unknown,unknown,10,M
1987,Unprovoked,SOUTH AFRICA,21,False,Fishing,white,10,M
1987,Unprovoked,AUSTRALIA,47,True,Unknown,white,9,M
1987,Unprovoked,SOUTH AFRICA,24,False,Water Activity,white,9,M
1987,Unprovoked,USA,12,False,Unknown,unknown,8,M
1987,Unprovoked,USA,40,False,Unknown,white,8,M
1987,Unprovoked,USA,27,False,Water Activity,unknown,7,M
1987,Unprovoked,USA,32,False,Unknown,unknown,7,F
1987,Unprovoked,USA,16,False,Unknown,unknown,7,F
1987,Unprovoked,BAHAMAS,35,False,Water Activity,unknown,7,M
1987,Unprovoked,USA,12,False,Unknown,unknown,5,M
1987,Provoked,AUSTRALIA,34,False,Fishing,unknown,5,M
1987,Unprovoked,USA,16,False,Water Activity,unknown,4,F
1987,Unprovoked,VANUATU,8,True,Water Activity,unknown,4,M
1987,Unprovoked,AUSTRALIA,18,False,Water Activity,unknown,3,M
1987,Unprovoked,SOUTH AFRICA,30,False,Fishing,white,1,M
1987,Unprovoked,AUSTRALIA,37,False,Water Activity,unknown,1,M
1986,Unprovoked,SOUTH AFRICA,21,True,Unknown,white,12,M
1986,Unprovoked,USA,40,False,Water Activity,blacktip,12,M
1986,Unprovoked,BAHAMAS,37,False,Unknown,unknown,12,M
1986,Unprovoked,USA,27,False,Unknown,white,12,M
1986,Invalid,SOUTH AFRICA,22,False,Fishing,unknown,12,M
1986,Unprovoked,USA,17,False,Water Activity,unknown,11,M
1986,Unprovoked,USA,26,False,Water Activity,unknown,11,M
1986,Unprovoked,USA,23,False,Water Activity,unknown,11,M
1986,Unprovoked,USA,6,False,Water Activity,lemon,10,F
1986,Unprovoked,SOUTH AFRICA,32,False,Unknown,unknown,10,M
1986,Unprovoked,USA,28,False,Water Activity,bull,10,M
1986,Invalid,SOUTH AFRICA,35,False,Fishing,white,8,M
1986,Unprovoked,USA,8,False,Unknown,unknown,7,M
1986,Unprovoked,SOUTH AFRICA,26,False,Fishing,unknown,7,M
1986,Unprovoked,SOUTH AFRICA,26,False,Unknown,unknown,3,M
1986,Unprovoked,SOUTH AFRICA,23,False,Water Activity,unknown,3,M
1986,Unprovoked,SOUTH AFRICA,21,False,Water Activity,white,2,M
1986,Unprovoked,SOUTH AFRICA,46,False,Water Activity,unknown,2,M
1986,Unprovoked,SOUTH AFRICA,29,False,Fishing,unknown,2,M
1986,Unprovoked,AUSTRALIA,29,False,Water Activity,unknown,2,M
1986,Unprovoked,USA,22,False,Water Activity,blacktip,1,M
1986,Unprovoked,USA,16,False,Water Activity,unknown,6,M
1985,Provoked,USA,24,False,Fishing,unknown,11,M
1985,Unprovoked,SOUTH AFRICA,22,False,Unknown,white,10,M
1985,Unprovoked,USA,46,False,Unknown,unknown,10,M
1985,Unprovoked,USA,33,False,Unknown,tiger,10,M
1985,Unprovoked,USA,24,False,Unknown,unknown,10,M
1985,Invalid,SOUTH AFRICA,21,True,Water Activity,unknown,9,M
1985,Invalid,USA,17,False,Water Activity,unknown,9,M
1985,Unprovoked,USA,87,False,Unknown,unknown,8,M
1985,Invalid,USA,11,False,Unknown,unknown,8,M
1985,Invalid,USA,67,True,Unknown,unknown,8,M
1985,Unprovoked,USA,13,False,Unknown,hammerhead,7,F
1985,Unprovoked,USA,15,False,Water Activity,unknown,7,M
1985,Unprovoked,USA,10,False,Unknown,tiger,7,F
1985,Provoked,SOUTH AFRICA,39,False,Fishing,unknown,5,M
1985,Unprovoked,USA,25,False,Water Activity,unknown,3,M
1985,Unprovoked,AUSTRALIA,33,True,Unknown,white,3,F
1985,Unprovoked,USA,29,False,Unknown,white,2,M
1985,Unprovoked,USA,16,False,Water Activity,unknown,2,M
1985,Unprovoked,SOUTH AFRICA,15,False,Water Activity,unknown,1,M
1985,Unprovoked,SOUTH AFRICA,18,False,Water Activity,white,1,M
1985,Unprovoked,SOUTH AFRICA,34,False,Fishing,white,1,M
1985,Provoked,SOUTH AFRICA,20,False,Fishing,unknown,1,M
1984,Unprovoked,AUSTRALIA,16,True,Unknown,tiger,11,M
1984,Unprovoked,USA,13,False,Water Activity,unknown,11,M
1984,Provoked,USA,29,False,Fishing,unknown,11,M
1984,Invalid,USA,22,True,Water Activity,unknown,10,M
1984,Unprovoked,USA,23,False,Unknown,unknown,10,F
1984,Invalid,USA,77,False,Unknown,unknown,10,F
1984,Unprovoked,USA,15,False,Water Activity,blacktip,10,M
1984,Unprovoked,USA,25,False,Unknown,white,9,M
1984,Unprovoked,USA,17,False,Water Activity,unknown,9,M
1984,Unprovoked,USA,16,False,Water Activity,hammerhead,9,M
1984,Unprovoked,USA,28,True,Unknown,white,9,M
1984,Invalid,USA,31,True,Unknown,tiger,8,F
1984,Unprovoked,USA,13,False,Water Activity,unknown,7,F
1984,Unprovoked,USA,18,False,Water Activity,unknown,7,F
1984,Invalid,SOUTH AFRICA,21,True,Fishing,unknown,7,M
1984,Unprovoked,USA,30,False,Unknown,unknown,7,M
1984,Unprovoked,SOUTH AFRICA,27,False,Water Activity,white,6,M
1984,Unprovoked,USA,13,False,Unknown,hammerhead,6,F
1984,Unprovoked,SOUTH AFRICA,28,False,Fishing,unknown,5,M
1984,Provoked,SOUTH AFRICA,33,False,Unknown,unknown,2,M
1984,Unprovoked,AUSTRALIA,27,False,Fishing,white,2,M
1984,Unprovoked,SOUTH AFRICA,14,False,Water Activity,unknown,1,M
1984,Unprovoked,SOUTH AFRICA,14,True,Unknown,unknown,1,F
1983,Invalid,GREECE,36,True,Fishing,unknown,12,M
1983,Unprovoked,USA,17,False,Water Activity,unknown,12,M
1983,Unprovoked,AUSTRALIA,48,False,Unknown,white,12,M
1983,Unprovoked,SOUTH AFRICA,16,False,Water Activity,unknown,12,M
1983,Unprovoked,SOUTH AFRICA,47,False,Water Activity,unknown,12,M
1983,Unprovoked,USA,15,False,Water Activity,tiger,11,M
1983,Unprovoked,USA,16,False,Water Activity,unknown,10,M
1983,Unprovoked,USA,20,False,Unknown,unknown,10,M
1983,Unprovoked,USA,15,False,Other,unknown,9,M
1983,Unprovoked,SOUTH AFRICA,29,False,Fishing,white,8,M
1983,Unprovoked,USA,14,False,Water Activity,unknown,8,F
1983,Provoked,USA,14,False,Unknown,nurse,8,M
1983,Unprovoked,USA,22,False,Water Activity,bull,8,F
1983,Sea Disaster,AUSTRALIA,21,True,Unknown,tiger,7,F
1983,Sea Disaster,AUSTRALIA,24,True,Unknown,tiger,7,M
1983,Sea Disaster,AUSTRALIA,28,False,Unknown,tiger,7,M
1983,Unprovoked,USA,39,False,Unknown,hammerhead,7,F
1983,Unprovoked,BAHAMAS,13,False,Fishing,unknown,7,M
1983,Unprovoked,USA,42,False,Water Activity,unknown,6,M
1983,Unprovoked,BAHAMAS,15,True,Fishing,unknown,6,M
1983,Unprovoked,USA,21,False,Unknown,unknown,6,M
1983,Unprovoked,BAHAMAS,30,False,Unknown,blacktip,6,M
1983,Unprovoked,USA,21,False,Unknown,unknown,5,M
1983,Unprovoked,USA,15,False,Water Activity,unknown,5,M
1983,Unprovoked,USA,22,False,Water Activity,unknown,5,M
1983,Unprovoked,SOUTH AFRICA,27,False,Fishing,unknown,4,M
1983,Unprovoked,USA,16,False,Water Activity,unknown,4,M
1983,Unprovoked,SOUTH AFRICA,17,False,Fishing,unknown,3,M
1983,Unprovoked,SOUTH AFRICA,16,False,Unknown,unknown,2,M
1983,Provoked,USA,43,False,Fishing,unknown,1,M
1983,Unprovoked,SOUTH AFRICA,22,False,Unknown,unknown,1,M
1983,Unprovoked,SOUTH AFRICA,32,False,Fishing,white,1,M
1982,Unprovoked,USA,26,False,Unknown,unknown,10,M
1982,Unprovoked,SOUTH AFRICA,16,False,Water Activity,unknown,9,M
1982,Unprovoked,SOUTH AFRICA,16,False,Water Activity,white,9,M
1982,Unprovoked,USA,20,False,Water Activity,unknown,9,M
1982,Unprovoked,USA,36,False,Water Activity,white,9,M
1982,Unprovoked,USA,28,False,Unknown,white,9,M
1982,Invalid,USA,17,False,Water Activity,unknown,8,M
1982,Unprovoked,SOUTH AFRICA,18,False,Water Activity,unknown,8,F
1982,Invalid,SOUTH AFRICA,20,False,Unknown,unknown,7,M
1982,Unprovoked,SOUTH AFRICA,38,False,Unknown,white,7,M
1982,Unprovoked,USA,26,False,Unknown,white,7,M
1982,Unprovoked,USA,17,False,Water Activity,unknown,7,M
1982,Invalid,USA,43,False,Water Activity,unknown,7,M
1982,Unprovoked,USA,19,False,Water Activity,unknown,7,F
1982,Unprovoked,SOUTH AFRICA,27,True,Water Activity,white,6,M
1982,Unprovoked,USA,20,False,Water Activity,unknown,6,M
1982,Unprovoked,BAHAMAS,19,False,Unknown,lemon,6,M
1982,Unprovoked,USA,8,False,Unknown,unknown,6,F
1982,Unprovoked,USA,16,False,Water Activity,unknown,3,M
1982,Unprovoked,AUSTRALIA,20,True,Water Activity,unknown,3,M
1982,Unprovoked,AUSTRALIA,32,True,Fishing,white,2,M
1982,Unprovoked,USA,18,False,Water Activity,unknown,2,M
1982,Unprovoked,USA,75,True,Water Activity,unknown,2,F
1982,Unprovoked,USA,29,True,Water Activity,unknown,2,M
1982,Unprovoked,SOUTH AFRICA,20,False,Water Activity,unknown,1,M
1981,Unprovoked,USA,24,True,Water Activity,white,12,M
1981,Unprovoked,USA,59,False,Unknown,unknown,11,M
1981,Unprovoked,USA,19,False,Water Activity,unknown,10,M
1981,Unprovoked,USA,17,False,Water Activity,unknown,10,M
1981,Unprovoked,USA,24,False,Water Activity,unknown,10,M
1981,Unprovoked,USA,28,False,Water Activity,unknown,9,M
1981,Unprovoked,USA,26,True,Water Activity,tiger,9,M
1981,Unprovoked,USA,25,False,Water Activity,unknown,9,M
1981,Unprovoked,USA,24,False,Water Activity,unknown,9,M
1981,Unprovoked,USA,15,False,Water Activity,unknown,8,M
1981,Provoked,USA,19,False,Fishing,unknown,8,M
1981,Unprovoked,USA,19,True,Unknown,unknown,8,F
1981,Unprovoked,BAHAMAS,53,False,Unknown,mako,8,M
1981,Unprovoked,USA,16,False,Water Activity,unknown,7,F
1981,Unprovoked,SOUTH AFRICA,32,False,Water Activity,unknown,7,M
1981,Unprovoked,SOUTH KOREA,27,True,Unknown,white,5,F
1981,Unprovoked,SOUTH AFRICA,27,False,Water Activity,unknown,5,M
1981,Unprovoked,USA,32,False,Unknown,unknown,5,M
1981,Unprovoked,SOUTH AFRICA,19,False,Water Activity,unknown,5,M
1981,Unprovoked,SOUTH AFRICA,24,False,Water Activity,tiger,5,M
1981,Unprovoked,USA,19,False,Unknown,bull,3,M
1981,Unprovoked,USA,24,False,Water Activity,unknown,3,M
1981,Unprovoked,SOUTH AFRICA,30,False,Water Activity,blacktip,2,M
1981,Unprovoked,USA,15,False,Water Activity,hammerhead,2,M
1981,Unprovoked,USA,25,False,Unknown,tiger,1,M
1981,Invalid,SOUTH AFRICA,23,True,Water Activity,tiger,1,M
1981,Unprovoked,AUSTRALIA,27,False,Unknown,tiger,6,M
1980,Unprovoked,SOUTH AFRICA,25,False,Unknown,unknown,12,M
1980,Unprovoked,REUNION,22,False,Fishing,white,11,M
1980,Unprovoked,BRAZIL,16,True,Water Activity,unknown,11,M
1980,Unprovoked,USA,29,False,Water Activity,white,10,M
1980,Unprovoked,USA,19,False,Water Activity,white,10,M
1980,Unprovoked,MEXICO,22,True,Unknown,unknown,8,M
1980,Unprovoked,USA,10,False,Unknown,unknown,8,F
1980,Unprovoked,USA,15,False,Unknown,unknown,7,M
1980,Unprovoked,USA,22,False,Other,unknown,7,F
1980,Provoked,USA,44,False,Unknown,blue,6,F
1980,Unprovoked,SOUTH AFRICA,22,False,Water Activity,unknown,5,M
1980,Unprovoked,MEXICO,13,False,Unknown,tiger,4,F
1980,Unprovoked,SOUTH AFRICA,52,True,Unknown,tiger,3,M
1980,Provoked,SOUTH AFRICA,61,False,Fishing,hammerhead,3,M
1980,Unprovoked,SOUTH AFRICA,24,False,Unknown,white,1,M
1980,Unprovoked,KENYA,29,False,Fishing,unknown,1,M
1980,Provoked,SOUTH AFRICA,29,False,Fishing,unknown,1,M
1980,Unprovoked,SOUTH AFRICA,25,False,Water Activity,unknown,1,M
1980,Invalid,SOUTH AFRICA,20,False,Fishing,unknown,6,M
1979,Unprovoked,SOUTH AFRICA,18,False,Water Activity,unknown,12,M
1979,Invalid,PORTUGAL,19,True,Fishing,white,12,M
1979,Unprovoked,SOUTH CHINA SEA,32,False,Water Activity,unknown,12,M
1979,Unprovoked,USA,20,False,Water Activity,white,11,M
1979,Unprovoked,AUSTRALIA,18,False,Unknown,unknown,9,M
1979,Unprovoked,HONG KONG,21,True,Unknown,unknown,8,M
1979,Unprovoked,HONG KONG,16,True,Unknown,unknown,8,M
1979,Unprovoked,USA,49,False,Boating,unknown,8,M
1979,Sea Disaster,USA,56,False,Unknown,unknown,6,M
1979,Invalid,USA,36,True,Unknown,unknown,5,M
1979,Provoked,SOUTH AFRICA,25,False,Fishing,white,5,M
1979,Unprovoked,USA,24,False,Water Activity,unknown,4,M
1979,Unprovoked,USA,8,False,Unknown,unknown,4,M
1979,Unprovoked,USA,27,False,Water Activity,blacktip,3,M
1979,Unprovoked,SOUTH AFRICA,19,False,Unknown,unknown,2,M
1978,Unprovoked,SOUTH AFRICA,23,True,Fishing,white,12,M
1978,Unprovoked,USA,17,False,Water Activity,unknown,11,M
1978,Unprovoked,SOUTH AFRICA,27,False,Fishing,white,9,M
1978,Unprovoked,AUSTRALIA,34,False,Unknown,unknown,9,M
1978,Unprovoked,USA,27,False,Unknown,unknown,8,M
1978,Sea Disaster,USA,39,False,Unknown,unknown,7,M
1978,Provoked,USA,27,False,Fishing,unknown,7,M
1978,Unprovoked,USA,20,False,Water Activity,unknown,6,M
1978,Unprovoked,USA,17,False,Water Activity,unknown,6,M
1978,Unprovoked,MARSHALL ISLANDS,25,False,Water Activity,unknown,4,M
1978,Unprovoked,MARSHALL ISLANDS,23,False,Water Activity,unknown,4,M
1978,Unprovoked,SOUTH AFRICA,17,False,Water Activity,blacktip,1,M
1977,Sea Disaster,USA,49,False,Unknown,unknown,12,M
1977,Unprovoked,USA,27,False,Water Activity,unknown,12,M
1977,Unprovoked,SOUTH AFRICA,18,False,Water Activity,tiger,12,M
1977,Unprovoked,SOUTH AFRICA,25,False,Fishing,white,10,M
1977,Unprovoked,AUSTRALIA,17,False,Water Activity,white,8,M
1977,Unprovoked,AUSTRALIA,25,True,Unknown,unknown,8,M
1977,Unprovoked,USA,20,False,Unknown,white,8,M
1977,Invalid,USA,17,False,Unknown,unknown,8,M
1977,Sea Disaster,USA,21,False,Unknown,unknown,7,M
1977,Provoked,USA,27,False,Unknown,bull,6,M
1977,Unprovoked,USA,25,False,Unknown,bull,6,M
1977,Unprovoked,SOUTH AFRICA,31,False,Water Activity,unknown,3,M
1977,Sea Disaster,AUSTRALIA,32,False,Unknown,unknown,3,M
1977,Sea Disaster,AUSTRALIA,74,True,Unknown,unknown,3,M
1977,Sea Disaster,AUSTRALIA,45,True,Unknown,unknown,3,M
1977,Unprovoked,AUSTRALIA,24,False,Unknown,unknown,2,M
1976,Unprovoked,USA,29,False,Unknown,white,12,M
1976,Unprovoked,SOUTH AFRICA,19,False,Unknown,white,11,M
1976,Unprovoked,USA,19,False,Water Activity,bull,11,M
1976,Invalid,SOUTH AFRICA,17,False,Water Activity,unknown,11,M
1976,Unprovoked,USA,25,False,Water Activity,white,10,M
1976,Unprovoked,SOUTH AFRICA,20,False,Water Activity,white,10,M
1976,Unprovoked,AUSTRALIA,27,False,Unknown,unknown,9,M
1976,Unprovoked,USA,16,True,Water Activity,unknown,9,M
1976,Unprovoked,USA,15,False,Water Activity,tiger,9,M
1976,Unprovoked,USA,23,False,Unknown,unknown,8,M
1976,Unprovoked,USA,19,False,Water Activity,white,8,M
1976,Unprovoked,USA,24,False,Fishing,unknown,7,M
1976,Unprovoked,USA,10,False,Unknown,unknown,7,M
1976,Unprovoked,USA,18,True,Unknown,unknown,7,M
1976,Unprovoked,USA,23,False,Fishing,unknown,7,M
1976,Unprovoked,USA,17,False,Unknown,unknown,6,M
1976,Provoked,ITALY,46,False,Fishing,blue,6,M
1976,Unprovoked,USA,25,False,Unknown,unknown,1,M
1975,Unprovoked,USA,27,False,Unknown,white,12,M
1975,Provoked,AUSTRALIA,35,False,Unknown,grey,12,M
1975,Unprovoked,AUSTRALIA,20,False,Other,unknown,11,M
1975,Unprovoked,SOUTH AFRICA,33,False,Other,unknown,11,M
1975,Unprovoked,USA,18,False,Water Activity,unknown,11,M
1975,Unprovoked,AUSTRALIA,20,False,Water Activity,unknown,10,M
1975,Unprovoked,SOUTH AFRICA,21,False,Unknown,unknown,9,M
1975,Unprovoked,SOUTH AFRICA,19,False,Water Activity,white,8,M
1975,Unprovoked,USA,20,False,Unknown,unknown,8,M
1975,Unprovoked,USA,44,False,Unknown,white,8,M
1975,Unprovoked,HONG KONG,24,False,Unknown,unknown,8,M
1975,Sea Disaster,USA,62,True,Unknown,unknown,7,F
1975,Unprovoked,AUSTRALIA,37,True,Unknown,white,7,M
1975,Unprovoked,USA,24,False,Unknown,unknown,7,M
1975,Unprovoked,AUSTRALIA,21,False,Water Activity,unknown,7,M
1975,Unprovoked,USA,23,False,Unknown,white,7,M
1975,Unprovoked,USA,34,False,Unknown,white,7,M
1975,Unprovoked,USA,14,False,Water Activity,unknown,7,F
1975,Provoked,AUSTRALIA,29,False,Fishing,unknown,7,M
1975,Unprovoked,USA,16,False,Water Activity,unknown,7,M
1975,Unprovoked,USA,18,False,Unknown,unknown,6,M
1975,Unprovoked,USA,15,False,Other,unknown,6,F
1975,Unprovoked,USA,27,False,Unknown,unknown,6,M
1975,Unprovoked,USA,20,False,Water Activity,unknown,6,M
1975,Unprovoked,USA,17,False,Water Activity,unknown,5,M
1975,Unprovoked,USA,10,False,Unknown,unknown,5,F
1975,Invalid,ITALY,37,False,Unknown,unknown,4,M
1975,Unprovoked,USA,14,False,Unknown,unknown,3,M
1975,Unprovoked,SOUTH AFRICA,16,False,Water Activity,unknown,2,M
1975,Unprovoked,AUSTRALIA,12,True,Unknown,white,2,M
